Oui	INT	oui
ta	DET:POS	ton
foi	NOM	foi
,	PUN	,
T'	NAM	T'
a	VER:pres	avoir
placé	VER:pper	placer
dans	PRP	dans
le	DET:ART	le
rang	NOM	rang
que	PRO:REL	que
tu	PRO:PER	tu
tiens	VER:pres	tenir
près	ADV	près
de	PRP	de
moi	PRO:PER	moi
.	SENT	.
Prends	VER:pres	prendre
cette	PRO:DEM	ce
lettre	NOM	lettre
.	SENT	.
Cours	NOM	cour|cours
au	PRP:det	au
devant	NOM	devant
de	PRP	de
la	DET:ART	le
reine	NOM	reine
.	SENT	.
Et	KON	et
suis	VER:pres	suivre|être
sans	PRP	sans
t'	PRO:PER	te
arrêter	VER:infi	arrêter
,	PUN	,
le	DET:ART	le
chemin	NOM	chemin
de	PRP	de
Mycènes	NAM	Mycènes
.	SENT	.
Dès	PRP	dès
que	KON	que
tu	PRO:PER	tu
la	PRO:PER	la
verras	VER:futu	voir
défends	VER:pres	défendre
-lui	PRO:PER	lui
d'	PRP	de
avancer	VER:infi	avancer
;	PUN	;
Et	NAM	Et
rends	VER:pres	rendre
-lui	PRO:PER	lui
ce	PRO:DEM	ce
billet	NOM	billet
que	PRO:REL	que
je	PRO:PER	je
viens	VER:pres	venir
de	PRP	de
tracer	VER:infi	tracer
.	SENT	.
Mais	KON	mais
ne	ADV	ne
t'	PRO:PER	te
écarte	VER:pres	écarter
point	ADV	point
.	SENT	.
Prends	VER:pres	prendre
un	DET:ART	un
fidèle	ADJ	fidèle
guide	NOM	guide
.	SENT	.
Si	KON	si
ma	DET:POS	mon
fille	NOM	fille
une	DET:ART	un
fois	NOM	foi|fois
met	VER:pres	mettre
le	DET:ART	le
pied	NOM	pied
dans	PRP	dans
l'	DET:ART	le
Aulide	NAM	Aulide
,	PUN	,
Elle	NAM	Elle
est	VER:pres	être
morte	VER:pper	mourir
.	SENT	.
Calchas	NAM	Calchas
qui	PRO:REL	qui
l'	PRO:PER	la|le
attend	VER:pres	attendre
en	PRP	en
ces	PRO:DEM	ce
lieux	NOM	lieu
,	PUN	,
Fera	VER:futu	faire
taire	VER:infi	taire
nos	DET:POS	notre
pleurs	NOM	pleur|pleurs
,	PUN	,
fera	VER:futu	faire
parler	VER:infi	parler
les	DET:ART	le
dieux	NOM	dieu
;	PUN	;
Et	VER:ppre	Et
la	DET:ART	le
religion	NOM	religion
contre	PRP	contre
nous	PRO:PER	nous
irritée	VER:pper	irriter
,	PUN	,
Par	NAM	Par
les	DET:ART	le
timides	ADJ	timide
Grecs	NAM	Grecs
sera	VER:futu	être
seule	ADJ	seul
écoutée	VER:pper	écouter
.	SENT	.
Ceux	PRO:DEM	celui
même	ADJ	même
dont	PRO:REL	dont
ma	DET:POS	mon
gloire	NOM	gloire
aigrit	VER:pres	aigrir
l'	DET:ART	le
ambition	NOM	ambition
,	PUN	,
Réveilleront	VER:futu	réveiller
leur	PRO:PER	lui
brigue	VER:pres	briguer
et	KON	et
leur	DET:POS	leur
prétention	NOM	prétention
,	PUN	,
M'	ADJ	M'
arracheront	VER:futu	arracher
peut-être	ADV	peut-être
un	DET:ART	un
pouvoir	NOM	pouvoir
qui	PRO:REL	qui
les	PRO:PER	la|le
blesse	VER:pres	blesser
...	PUN	...
Va	NAM	Va
,	PUN	,
dis	VER:pres	dire
-je	PRO:PER	je
,	PUN	,
sauve	VER:pres	sauver
-la	PRO:PER	la
de	PRP	de
ma	DET:POS	mon
propre	ADJ	propre
faiblesse	NOM	faiblesse
.	SENT	.
Mais	KON	mais
surtout	ADV	surtout
ne	ADV	ne
va	VER:pres	aller
point	ADV	point
par	PRP	par
un	DET:ART	un
zèle	NOM	zèle
indiscret	ADJ	indiscret
Découvrir	VER:infi	découvrir
à	PRP	à
ses	DET:POS	son
yeux	NOM	œil
mon	DET:POS	mon
funeste	ADJ	funeste
secret	NOM	secret
.	SENT	.
Que	KON	que
s'	PRO:PER	se
il	PRO:PER	il
se	PRO:PER	se
peut	VER:pres	pouvoir
,	PUN	,
ma	DET:POS	mon
fille	NOM	fille
à	PRP	à
jamais	ADV	jamais
abusée	VER:pper	abuser
Ignore	NOM	Ignore
à	PRP	à
quel	PRO:REL	quel
péril	NOM	péril
je	PRO:PER	je
l'	PRO:PER	la|le
avais	VER:impf	avoir
exposée	VER:pper	exposer
.	SENT	.
D'	PRP	de
une	DET:ART	un
mère	NOM	mère
en	PRP	en
fureur	NOM	fureur
épargne	VER:pres	épargner
-moi	PRO:PER	moi
les	DET:ART	le
cris	NOM	cri
,	PUN	,
Et	NAM	Et
que	KON	que
ta	DET:POS	ton
voix	NOM	voix
s'	PRO:PER	se
accorde	VER:pres	accorder
avec	PRP	avec
ce	PRO:DEM	ce
que	PRO:REL	que
j'	PRO:PER	je
écris	VER:pres	écrire
.	SENT	.
Pour	PRP	pour
renvoyer	VER:infi	renvoyer
la	DET:ART	le
fille	NOM	fille
et	KON	et
la	DET:ART	le
mère	NOM	mère
offensée	VER:pper	offenser
Je	PRO:PER	je
leur	PRO:PER	lui
écris	VER:pres	écrire
qu'	KON	que
Achille	NAM	Achille
a	VER:pres	avoir
changé	VER:pper	changer
de	PRP	de
pensée	NOM	pensée
,	PUN	,
Et	NOM	Et
qu'	PRO:REL	que
il	PRO:PER	il
veut	VER:pres	vouloir
désormais	ADV	désormais
jusques	PRP	jusques
à	PRP	à
son	DET:POS	son
retour	NOM	retour
Différer	NAM	Différer
cet	PRO:DEM	ce
hymen	NOM	hymen
,	PUN	,
que	PRO:REL	que
pressait	VER:impf	presser
son	DET:POS	son
amour	NOM	amour
.	SENT	.
Ajoute	VER:pres	ajouter
,	PUN	,
tu	PRO:PER	tu
le	PRO:PER	le
peux	VER:pres	pouvoir
,	PUN	,
que	KON	que
des	PRP:det	du
froideurs	NOM	froideur
d'	PRP	de
Achille	NAM	Achille
On	NAM	On
accuse	VER:pres	accuser
en	PRP	en
secret	ADJ	secret
cette	PRO:DEM	ce
jeune	ADJ	jeune
Ériphile	NOM	Ériphile
,	PUN	,
Que	VER:simp	Que
lui	PRO:PER	lui
-même	ADJ	même
captive	NOM	captif
amena	VER:simp	amener
de	PRP	de
Lesbos	NAM	Lesbos
,	PUN	,
Et	NAM	Et
qu'	KON	que
auprès	ADV	auprès
de	PRP	de
ma	DET:POS	mon
fille	NOM	fille
on	PRO:PER	on
garde	VER:pres	garder
dans	PRP	dans
Argos	NAM	Argos
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
leur	PRO:PER	lui
en	PRP	en
dire	VER:infi	dire
assez	ADV	assez
.	SENT	.
Le	DET:ART	le
reste	NOM	reste
,	PUN	,
il	PRO:PER	il
le	PRO:PER	le
faut	VER:pres	falloir
taire	VER:infi	taire
.	SENT	.
Déjà	ADV	déjà
le	DET:ART	le
jour	NOM	jour
plus	ADV	plus
grand	ADJ	grand
nous	PRO:PER	nous
frappe	VER:pres	frapper
et	KON	et
nous	PRO:PER	nous
éclaire	VER:pres	éclairer
.	SENT	.
Déjà	ADV	déjà
même	ADV	même
l'	PRO:PER	la|le
on	PRO:PER	on
entre	VER:subp	entrer
,	PUN	,
et	KON	et
j'	PRO:PER	je
entends	VER:pres	entendre
quelque	PRO:IND	quelque
bruit	NOM	bruit
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
Achille	NAM	Achille
.	SENT	.
Va	VER:pres	aller
,	PUN	,
pars	VER:pres	partir
.	SENT	.
Dieux	NOM	Dieu
!	SENT	!
Ulysse	NAM	Ulysse
le	PRO:PER	le
suit	VER:pres	suivre
.	SENT	.
Quoi	PRO	quoi
!	SENT	!
Seigneur	NOM	seigneur
,	PUN	,
se	PRO:PER	se
peut-il	NOM	peut-il
que	KON	que
d'	PRP	de
un	DET:ART	un
cours	NOM	cour|cours
si	ADV	si
rapide	ADJ	rapide
La	DET:ART	le
victoire	NOM	victoire
vous	PRO:PER	vous
ait	VER:subp	avoir
ramené	VER:pper	ramener
dans	PRP	dans
l'	DET:ART	le
Aulide	NOM	Aulide
?	SENT	?
D'	PRP	de
un	DET:ART	un
courage	NOM	courage
naissant	ADJ	naissant
sont	VER:pres	être
-ce	PRO:DEM	ce
là	ADV	là
les	DET:ART	le
essais	NOM	essai
?	SENT	?
Quels	PRO:REL	quel
triomphes	NOM	triomphe
suivront	VER:futu	suivre
de	PRP	de
si	ADV	si
nobles	ADJ	noble
succès	NOM	succès
!	SENT	!
La	DET:ART	le
Thessalie	NAM	Thessalie
entière	ADJ	entier
,	PUN	,
ou	KON	ou
vaincue	VER:pper	vaincre
,	PUN	,
ou	KON	ou
calmée	VER:pper	calmer
,	PUN	,
Lesbos	NOM	Lesbos
même	ADJ	même
conquise	VER:pper	conquérir
en	PRP	en
attendant	VER:ppre	attendre
l'	DET:ART	le
armée	NOM	armée
,	PUN	,
De	VER:simp	De
toute	PRO:IND	tout
autre	ADJ	autre
valeur	NOM	valeur
éternels	ADJ	éternel
monuments	NOM	monument
,	PUN	,
Ne	NAM	Ne
sont	VER:pres	être
d'	PRP	de
Achille	NAM	Achille
oisif	ADJ	oisif
que	KON	que
les	DET:ART	le
amusements	NOM	amusement
.	SENT	.
Seigneur	NOM	seigneur
,	PUN	,
honorez	VER:pres	honorer
moins	ADV	moins
une	DET:ART	un
faible	ADJ	faible
conquête	NOM	conquête
.	SENT	.
Et	KON	et
que	KON	que
puisse	VER:subp	pouvoir
bientôt	ADV	bientôt
le	DET:ART	le
ciel	NOM	ciel
,	PUN	,
qui	PRO:REL	qui
nous	PRO:PER	nous
arrête	VER:pres	arrêter
,	PUN	,
Ouvrir	VER:infi	ouvrir
un	DET:ART	un
champ	NOM	champ
plus	ADV	plus
noble	ADJ	noble
à	PRP	à
ce	PRO:DEM	ce
coeur	NOM	cœur
excité	ADJ	excité
Par	NAM	Par
le	DET:ART	le
prix	NOM	prix
glorieux	ADJ	glorieux
dont	PRO:REL	dont
vous	PRO:PER	vous
l'	PRO:PER	la|le
avez	VER:pres	avoir
flatté	VER:pper	flatter
.	SENT	.
Mais	KON	mais
cependant	ADV	cependant
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
que	KON	que
faut-il	NOM	faut-il
que	PRO:REL	que
je	PRO:PER	je
croie	VER:subp	croire
D'	ADJ	D'
un	DET:ART	un
bruit	NOM	bruit
qui	PRO:REL	qui
me	PRO:PER	me
surprend	VER:pres	surprendre
,	PUN	,
et	KON	et
me	PRO:PER	me
comble	VER:pres	combler
de	PRP	de
joie	NOM	joie
?	SENT	?
Daignez	VER:pres	daigner
-vous	PRO:PER	vous
avancer	VER:infi	avancer
le	DET:ART	le
succès	NOM	succès
de	PRP	de
mes	DET:POS	mon
voeux	NOM	vœu
?	SENT	?
Et	KON	et
bientôt	ADV	bientôt
des	PRP:det	du
mortels	NOM	mortel
suis	VER:pres	suivre|être
-je	PRO:PER	je
le	DET:ART	le
plus	ADV	plus
heureux	ADJ	heureux
?	SENT	?
On	PRO:PER	on
dit	VER:pres	dire
qu'	KON	que
Iphigénie	NAM	Iphigénie
en	PRP	en
ces	PRO:DEM	ce
lieux	NOM	lieu
amenée	VER:pper	amener
Doit	VER:pres	devoir
bientôt	ADV	bientôt
à	PRP	à
son	DET:POS	son
sort	NOM	sort
unir	VER:infi	unir
ma	DET:POS	mon
destinée	NOM	destinée
.	SENT	.
Ma	DET:POS	mon
fille	NOM	fille
!	SENT	!
qui	PRO:REL	qui
vous	PRO:PER	vous
dit	VER:pres	dire
qu'	KON	que
on	PRO:PER	on
la	PRO:PER	la
doit	VER:pres	devoir
amener	VER:infi	amener
?	SENT	?
Seigneur	NAM	Seigneur
,	PUN	,
qu'	PRO:REL	que
a	VER:pres	avoir
donc	ADV	donc
ce	PRO:DEM	ce
bruit	NOM	bruit
qui	PRO:REL	qui
vous	PRO:PER	vous
doive	VER:subp	devoir
étonner	VER:infi	étonner
?	SENT	?
Juste	ADJ	juste
ciel	NOM	ciel
!	SENT	!
Saurait-il	NAM	Saurait-il
mon	DET:POS	mon
funeste	ADJ	funeste
artifice	NOM	artifice
?	SENT	?
Seigneur	NAM	Seigneur
,	PUN	,
Agamemnon	NAM	Agamemnon
s'	PRO:PER	se
étonne	VER:pres	étonner
avec	PRP	avec
justice	NOM	justice
.	SENT	.
Songez	VER:pres	songer
-vous	PRO:PER	vous
aux	PRP:det	au
malheurs	NOM	malheur
qui	PRO:REL	qui
nous	PRO:PER	nous
menacent	VER:pres	menacer
tous	PRO:IND	tout
?	SENT	?
Ô	INT	ô
ciel	NOM	ciel
!	SENT	!
Pour	PRP	pour
un	DET:ART	un
hymen	NOM	hymen
quel	PRO:REL	quel
temps	NOM	temps
choisissez	VER:pres	choisir
-vous	PRO:PER	vous
?	SENT	?
Tandis	KON	tandis
qu'	KON	que
à	PRP	à
nos	DET:POS	notre
vaisseaux	NOM	vaisseau
la	DET:ART	le
mer	NOM	mer
toujours	ADV	toujours
fermée	VER:pper	fermer
Trouble	NAM	Trouble
toute	PRO:IND	tout
la	DET:ART	le
Grèce	NAM	Grèce
,	PUN	,
et	KON	et
consume	VER:pres	consumer
l'	DET:ART	le
armée	NOM	armée
,	PUN	,
Tandis	NAM	Tandis
que	KON	que
pour	PRP	pour
fléchir	VER:infi	fléchir
l'	DET:ART	le
inclémence	NOM	inclémence
des	PRP:det	du
dieux	NOM	dieu
Il	NAM	Il
faut	VER:pres	falloir
du	PRP:det	du
sang	NOM	sang
peut-être	ADV	peut-être
,	PUN	,
et	KON	et
du	PRP:det	du
plus	ADV	plus
précieux	ADJ	précieux
,	PUN	,
Achille	NAM	Achille
seul	ADJ	seul
,	PUN	,
Achille	NAM	Achille
à	PRP	à
son	DET:POS	son
amour	NOM	amour
s'	PRO:PER	se
applique	VER:pres	appliquer
?	SENT	?
Voudrait-il	VER:cond	Voudrait-il
insulter	VER:infi	insulter
à	PRP	à
la	DET:ART	le
crainte	NOM	crainte
publique	ADJ	publique
,	PUN	,
Et	NOM	Et
que	KON	que
le	DET:ART	le
chef	NOM	chef
des	PRP:det	du
Grecs	NAM	Grecs
,	PUN	,
irritant	VER:ppre	irriter
les	DET:ART	le
destins	NOM	destin
,	PUN	,
Préparât	VER:subi	préparer
d'	PRP	de
un	DET:ART	un
hymen	NOM	hymen
la	DET:ART	le
pompe	NOM	pompe
et	KON	et
les	DET:ART	le
festins	NOM	festin
?	SENT	?
Ah	INT	ah
Seigneur	NAM	Seigneur
!	SENT	!
est	VER:pres	être
-ce	PRO:DEM	ce
ainsi	ADV	ainsi
que	KON	que
votre	DET:POS	votre
âme	NOM	âme
attendrie	VER:pper	attendrir
Plaint	NAM	Plaint
le	DET:ART	le
malheur	NOM	malheur
des	PRP:det	du
Grecs	NAM	Grecs
,	PUN	,
et	KON	et
chérit	VER:pres	chérir
la	DET:ART	le
patrie	NOM	patrie
?	SENT	?
Dans	PRP	dans
les	DET:ART	le
champs	NOM	champ
phrygiens	ADJ	phrygien
les	DET:ART	le
effets	NOM	effet
feront	VER:futu	faire
foi	NOM	foi
,	PUN	,
Qui	NAM	Qui
la	PRO:PER	la
chérit	VER:pres	chérir
le	DET:ART	le
plus	ADV	plus
ou	KON	ou
d'	PRP	de
Ulysse	NAM	Ulysse
ou	KON	ou
de	PRP	de
moi	PRO:PER	moi
.	SENT	.
Jusque	PRP	jusque
-là	ADV	là
je	PRO:PER	je
vous	PRO:PER	vous
laisse	VER:pres	laisser
étaler	VER:infi	étaler
votre	DET:POS	votre
zèle	NOM	zèle
.	SENT	.
Vous	PRO:PER	vous
pouvez	VER:pres	pouvoir
à	PRP	à
loisir	NOM	loisir
faire	VER:infi	faire
des	PRP:det	du
voeux	NOM	vœu
pour	PRP	pour
elle	PRO:PER	elle
.	SENT	.
Remplissez	VER:pres	remplir
les	DET:ART	le
autels	NOM	autel
d'	PRP	de
offrandes	NOM	offrande
et	KON	et
de	PRP	de
sang	NOM	sang
.	SENT	.
Des	PRP:det	du
victimes	NOM	victime
vous	PRO:PER	vous
-même	ADJ	même
interrogez	VER:pres	interroger
le	DET:ART	le
flanc	NOM	flanc
.	SENT	.
Du	PRP:det	du
silence	NOM	silence
des	PRP:det	du
vents	NOM	vent
demandez	VER:pres	demander
-leur	PRO:PER	lui
la	DET:ART	le
cause	NOM	cause
.	SENT	.
Mais	KON	mais
moi	PRO:PER	moi
,	PUN	,
qui	PRO:REL	qui
de	PRP	de
ce	PRO:DEM	ce
soin	NOM	soin
sur	PRP	sur
Calchas	NAM	Calchas
me	PRO:PER	me
repose	VER:pres	reposer
,	PUN	,
Souffrez	NAM	Souffrez
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
souffrez	VER:pres	souffrir
que	KON	que
je	PRO:PER	je
coure	VER:subp	courir
hâter	VER:infi	hâter
Un	VER:futu	Un
hymen	NOM	hymen
,	PUN	,
dont	PRO:REL	dont
les	DET:ART	le
dieux	NOM	dieu
ne	ADV	ne
sauraient	VER:cond	savoir
s'	PRO:PER	se
irriter	VER:infi	irriter
.	SENT	.
Transporté	VER:pper	transporter
d'	PRP	de
une	DET:ART	un
ardeur	NOM	ardeur
qui	PRO:REL	qui
ne	ADV	ne
peut	VER:pres	pouvoir
être	VER:infi	être
oisive	ADJ	oisif
,	PUN	,
Je	PRO:PER	je
rejoindrai	VER:futu	rejoindre
bientôt	ADV	bientôt
les	DET:ART	le
Grecs	NAM	Grecs
sur	PRP	sur
cette	PRO:DEM	ce
rive	NOM	rive
.	SENT	.
J'	PRO:PER	je
aurais	VER:cond	avoir
trop	ADV	trop
de	PRP	de
regret	NOM	regret
si	KON	si
quelque	PRO:IND	quelque
autre	ADJ	autre
guerrier	NOM	guerrier
Au	VER:subi	Au
rivage	NOM	rivage
troyen	ADJ	troyen
descendait	VER:impf	descendre
le	DET:ART	le
premier	NOM	premier
.	SENT	.
Ô	INT	ô
ciel	NOM	ciel
!	SENT	!
pourquoi	ADV	pourquoi
faut-il	NOM	faut-il
que	KON	que
ta	DET:POS	ton
secrète	ADJ	secret
envie	NOM	envie
Ferme	ADJ	ferme
à	PRP	à
de	PRP	de
tels	PRO:DEM	tel
héros	NOM	héro|héros
le	DET:ART	le
chemin	NOM	chemin
de	PRP	de
l'	DET:ART	le
Asie	NAM	Asie
?	SENT	?
N'	ADV	ne
aurai	VER:futu	avoir
-je	PRO:PER	je
vu	VER:pper	voir
briller	VER:infi	briller
cette	PRO:DEM	ce
noble	ADJ	noble
chaleur	NOM	chaleur
,	PUN	,
Que	NAM	Que
pour	KON	pour
m'	PRO:PER	me
en	PRO:PER	en
retourner	VER:infi	retourner
avec	PRP	avec
plus	ADV	plus
de	PRP	de
douleur	NOM	douleur
!	SENT	!
Dieux	NOM	Dieu
!	SENT	!
qu'	PRO:REL	que
est	VER:pres	être
-ce	PRO:DEM	ce
que	PRO:REL	que
j'	PRO:PER	je
entends	VER:pres	entendre
?	SENT	?
Seigneur	NAM	Seigneur
,	PUN	,
qu'	PRO:REL	que
osez	VER:pres	oser
-vous	PRO:PER	vous
dire	VER:infi	dire
?	SENT	?
Qu'	KON	que
il	PRO:PER	il
faut	VER:pres	falloir
,	PUN	,
Princes	NOM	prince
,	PUN	,
qu'	PRO:REL	que
il	PRO:PER	il
faut	VER:pres	falloir
que	KON	que
chacun	PRO:IND	chacun
se	PRO:PER	se
retire	VER:pres	retirer
,	PUN	,
Que	VER:pper	Que
d'	PRP	de
un	DET:ART	un
crédule	ADJ	crédule
espoir	NOM	espoir
trop	ADV	trop
longtemps	ADV	longtemps
abusés	VER:pper	abuser
,	PUN	,
Nous	PRO:PER	nous
attendons	VER:pres	attendre
les	DET:ART	le
vents	NOM	vent
,	PUN	,
qui	PRO:REL	qui
nous	PRO:PER	nous
sont	VER:pres	être
refusés	VER:pper	refuser
.	SENT	.
Le	DET:ART	le
ciel	NOM	ciel
protège	VER:pres	protéger
Troie	NAM	Troie
.	SENT	.
Et	KON	et
par	PRP	par
trop	ADV	trop
de	PRP	de
présages	NOM	présage
Son	VER:subi	Son
courroux	NOM	courroux
nous	PRO:PER	nous
défend	VER:pres	défendre
d'	PRP	de
en	PRO:PER	en
chercher	VER:infi	chercher
les	DET:ART	le
passages	NOM	passage
.	SENT	.
Quels	PRO:REL	quel
présages	NOM	présage
affreux	ADJ	affreux
nous	PRO:PER	nous
marquent	VER:pres	marquer
son	DET:POS	son
courroux	NOM	courroux
?	SENT	?
Vous	PRO:PER	vous
-même	ADJ	même
consultez	VER:pres	consulter
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
prédit	VER:pres	prédire
de	PRP	de
vous	PRO:PER	vous
.	SENT	.
Que	KON	que
sert	VER:pres	servir
de	PRP	de
se	PRO:PER	se
flatter	VER:infi	flatter
?	SENT	?
On	PRO:PER	on
sait	VER:pres	savoir
qu'	KON	que
à	PRP	à
votre	DET:POS	votre
tête	NOM	tête
Les	DET:ART	le
dieux	NOM	dieu
ont	VER:pres	avoir
d'	PRP	de
Ilion	NOM	ilion
attaché	VER:pper	attacher
la	DET:ART	le
conquête	NOM	conquête
.	SENT	.
Mais	KON	mais
on	PRO:PER	on
sait	VER:pres	savoir
que	KON	que
pour	PRP	pour
prix	NOM	prix
d'	PRP	de
un	DET:ART	un
triomphe	NOM	triomphe
si	ADV	si
beau	ADJ	beau
Ils	NOM	Ils
ont	VER:pres	avoir
aux	PRP:det	au
champs	NOM	champ
troyens	ADJ	troyen
marqué	VER:pper	marquer
votre	DET:POS	votre
tombeau	NOM	tombeau
,	PUN	,
Que	VER:ppre	Que
votre	DET:POS	votre
vie	NOM	vie
ailleurs	ADV	ailleurs
et	KON	et
longue	ADJ	longue
,	PUN	,
et	KON	et
fortunée	ADJ	fortuné
,	PUN	,
Devant	NAM	Devant
Troie	NAM	Troie
en	PRP	en
sa	DET:POS	son
fleur	NOM	fleur
doit	VER:pres	devoir
être	VER:infi	être
moissonnée	VER:pper	moissonner
.	SENT	.
Ainsi	KON	ainsi
pour	PRP	pour
vous	PRO:PER	vous
venger	VER:infi	venger
tant	ADV	tant
de	PRP	de
rois	NOM	roi
assemblés	VER:pper	assembler
D'	ADJ	D'
un	DET:ART	un
opprobre	NOM	opprobre
éternel	ADJ	éternel
retourneront	VER:futu	retourner
comblés	VER:pper	combler
.	SENT	.
Et	KON	et
Pâris	NAM	Pâris
couronnant	VER:ppre	couronner
son	DET:POS	son
insolente	ADJ	insolent
flamme	NOM	flamme
Retiendra	VER:futu	retenir
sans	PRP	sans
péril	NOM	péril
la	DET:ART	le
soeur	NOM	sœur
de	PRP	de
votre	DET:POS	votre
femme	NOM	femme
.	SENT	.
Hé	INT	hé
quoi	PRO	quoi
!	SENT	!
votre	DET:POS	votre
valeur	NOM	valeur
,	PUN	,
qui	PRO:REL	qui
nous	PRO:PER	nous
a	VER:pres	avoir
devancés	VER:pper	devancer
,	PUN	,
N'	NOM	N'
a-t-elle	ADJ	a-t-elle
pas	ADV	pas
pris	VER:pper	prendre
soin	NOM	soin
de	PRP	de
nous	PRO:PER	nous
venger	VER:infi	venger
assez	ADV	assez
?	SENT	?
Les	DET:ART	le
malheurs	NOM	malheur
de	PRP	de
Lesbos	NOM	Lesbos
par	PRP	par
vos	DET:POS	votre
mains	NOM	main
ravagée	ADJ	ravagé
Épouvantent	VER:subp	épouvanter
encor	ADV	encor
toute	PRO:IND	tout
la	DET:ART	le
mer	NOM	mer
Égée	NAM	Égée
.	SENT	.
Troie	NAM	Troie
en	PRO:PER	en
a	VER:pres	avoir
vu	VER:pper	voir
la	DET:ART	le
flamme	NOM	flamme
.	SENT	.
Et	KON	et
jusque	PRP	jusque
dans	PRP	dans
ses	DET:POS	son
ports	NOM	port
Les	DET:ART	le
flots	NOM	flot
en	PRO:PER	en
ont	VER:pres	avoir
poussé	VER:pper	pousser
le	DET:ART	le
débris	NOM	débris
et	KON	et
les	DET:ART	le
morts	NOM	mort
.	SENT	.
Que	KON	que
dis	VER:pres	dire
-je	PRO:PER	je
?	SENT	?
Les	DET:ART	le
Troyens	NAM	Troyens
pleurent	VER:pres	pleurer
une	DET:ART	un
autre	ADJ	autre
Hélène	NAM	Hélène
,	PUN	,
Que	NAM	Que
vous	PRO:PER	vous
avez	VER:pres	avoir
captive	ADJ	captif
envoyée	VER:pper	envoyer
à	PRP	à
Mycènes	NAM	Mycènes
.	SENT	.
Car	KON	car
je	PRO:PER	je
n'	ADV	ne
en	PRO:PER	en
doute	VER:pres	douter
point	ADV	point
,	PUN	,
cette	PRO:DEM	ce
jeune	ADJ	jeune
beauté	NOM	beauté
Garde	ADJ	Garde
en	PRP	en
vain	ADJ	vain
un	DET:ART	un
secret	NOM	secret
que	PRO:REL	que
trahit	VER:pres	trahir
sa	DET:POS	son
fierté	NOM	fierté
,	PUN	,
Et	VER:ppre	Et
son	DET:POS	son
silence	NOM	silence
même	ADV	même
accusant	VER:ppre	accuser
sa	DET:POS	son
noblesse	NOM	noblesse
,	PUN	,
Nous	PRO:PER	nous
dit	VER:pres	dire
qu'	KON	que
elle	PRO:PER	elle
nous	PRO:PER	nous
cache	VER:pres	cacher
une	DET:ART	un
illustre	ADJ	illustre
princesse	NOM	princesse
.	SENT	.
Non	ADV	non
,	PUN	,
non	ADV	non
,	PUN	,
tous	PRO:IND	tout
ces	PRO:DEM	ce
détours	NOM	détour
sont	VER:pres	être
trop	ADV	trop
ingénieux	ADJ	ingénieux
.	SENT	.
Vous	PRO:PER	vous
lisez	VER:pres	lire|liser
de	PRP	de
trop	ADV	trop
loin	ADV	loin
dans	PRP	dans
le	DET:ART	le
secret	NOM	secret
des	PRP:det	du
dieux	NOM	dieu
.	SENT	.
Moi	PRO:PER	moi
,	PUN	,
je	PRO:PER	je
m'	PRO:PER	me
arrêterais	VER:cond	arrêter
à	PRP	à
de	PRP	de
vaines	ADJ	vain
menaces	NOM	menace
?	SENT	?
Et	KON	et
je	PRO:PER	je
fuirais	VER:cond	fuir
l'	DET:ART	le
honneur	NOM	honneur
qui	PRO:REL	qui
m'	PRO:PER	me
attend	VER:pres	attendre
sur	PRP	sur
vos	DET:POS	votre
traces	NOM	trace
?	SENT	?
Les	DET:ART	le
Parques	NOM	parque
à	PRP	à
ma	DET:POS	mon
mère	NOM	mère
,	PUN	,
il	PRO:PER	il
est	VER:pres	être
vrai	ADJ	vrai
,	PUN	,
l'	PRO:PER	la|le
ont	VER:pres	avoir
prédit	VER:pper	prédire
,	PUN	,
Lorsqu'	NAM	Lorsqu'
un	DET:ART	un
époux	NOM	époux
mortel	ADJ	mortel
fut	VER:simp	être
reçu	VER:pper	recevoir
dans	PRP	dans
son	DET:POS	son
lit	NOM	lit
.	SENT	.
Je	PRO:PER	je
puis	ADV	puis
choisir	VER:infi	choisir
,	PUN	,
dit	VER:pres	dire
-on	PRO:PER	on
,	PUN	,
ou	KON	ou
beaucoup	ADV	beaucoup
d'	PRP	de
ans	NOM	an
,	PUN	,
sans	PRP	sans
gloire	NOM	gloire
,	PUN	,
Ou	VER:simp	Ou
peu	ADV	peu
de	PRP	de
jours	NOM	jour
suivis	VER:pper	suivre
d'	PRP	de
une	DET:ART	un
longue	ADJ	longue
mémoire	NOM	mémoire
.	SENT	.
Mais	KON	mais
puisqu'il	NOM	puisqu'il
faut	VER:pres	falloir
enfin	ADV	enfin
que	KON	que
j'	PRO:PER	je
arrive	VER:pres	arriver
au	PRP:det	au
tombeau	NOM	tombeau
,	PUN	,
Voudrais	VER:impf	Voudrais
-je	PRO:PER	je
,	PUN	,
de	PRP	de
la	DET:ART	le
terre	NOM	terre
inutile	ADJ	inutile
fardeau	NOM	fardeau
,	PUN	,
Trop	NOM	trop
avare	ADJ	avare
d'	PRP	de
un	DET:ART	un
sang	NOM	sang
reçu	VER:pper	recevoir
d'	PRP	de
une	DET:ART	un
déesse	NOM	déesse
,	PUN	,
