Oui	INT	oui
Dites	VER:pres	dire
qu'	KON	que
il	PRO:PER	il
doit	VER:pres	devoir
sans	PRP	sans
cesse	NOM	cesse
en	PRP	en
garder	VER:infi	garder
la	DET:ART	le
mémoire	NOM	mémoire
,	PUN	,
Sans	NAM	Sans
cesse	VER:pres	cesser
pénétrer	VER:infi	pénétrer
l'	DET:ART	le
excès	NOM	excès
de	PRP	de
son	DET:POS	son
malheur	NOM	malheur
,	PUN	,
Le	DET:ART	le
voir	VER:infi	voir
,	PUN	,
le	PRO:PER	le
bien	ADV	bien
connaître	VER:infi	connaître
,	PUN	,
et	KON	et
mourir	VER:infi	mourir
de	PRP	de
douleur	NOM	douleur
.	SENT	.
Si	KON	si
ma	DET:POS	mon
main	NOM	main
est	VER:pres	être
un	DET:ART	un
bien	NOM	bien
que	KON	que
le	DET:ART	le
Destin	NOM	destin
vous	PRO:PER	vous
vole	VER:pres	voler
,	PUN	,
Il	NOM	Il
ne	ADV	ne
tiendra	VER:futu	tenir
qu'	ADV	qu'
à	PRP	à
vous	PRO:PER	vous
qu'	KON	que
il	PRO:PER	il
ne	ADV	ne
vous	PRO:PER	vous
en	PRO:PER	en
console	VER:pres	consoler
.	SENT	.
Déidamie	NAM	Déidamie
...	PUN	...
Ô	NOM	Ô
Dieux	NOM	Dieu
!	SENT	!
Vous	PRO:PER	vous
pouvez	VER:pres	pouvoir
présumer	VER:infi	présumer
...	PUN	...
Qu'	NAM	Qu'
il	PRO:PER	il
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
mal	ADV	mal
aisé	ADJ	aisé
de	PRP	de
vous	PRO:PER	vous
en	PRP	en
faire	VER:infi	faire
aimer	VER:infi	aimer
,	PUN	,
Et	NOM	Et
que	KON	que
si	ADV	si
de	PRP	de
Pyrrhus	NAM	Pyrrhus
l'	DET:ART	le
hymen	NOM	hymen
vous	PRO:PER	vous
désespère	VER:pres	désespérer
,	PUN	,
La	DET:ART	le
soeur	NOM	sœur
peut	VER:pres	pouvoir
réparer	VER:infi	réparer
l'	DET:ART	le
injustice	NOM	injustice
du	PRP:det	du
frère	NOM	frère
.	SENT	.
Ah	INT	ah
,	PUN	,
si	KON	si
quelque	PRO:IND	quelque
malheur	NOM	malheur
aux	PRP:det	au
miens	PRO:POS	mien
peut	VER:pres	pouvoir
être	VER:infi	être
joint	VER:pper	joindre
,	PUN	,
Comblez	VER:pres	combler
-en	PRO:PER	en
mon	DET:POS	mon
amour	NOM	amour
,	PUN	,
mais	KON	mais
ne	ADV	ne
l'	PRO:PER	la|le
outragez	VER:pres	outrager
point	ADV	point
.	SENT	.
Pour	PRP	pour
moi	NOM	moi
Déidamie	NAM	Déidamie
a	VER:pres	avoir
conçu	VER:pper	concevoir
quelque	PRO:IND	quelque
estime	NOM	estime
,	PUN	,
Mais	VER:impf	Mais
loin	ADV	loin
qu'	KON	que
un	DET:ART	un
feu	NOM	feu
secret	ADJ	secret
la	PRO:PER	la
soutienne	VER:subp	soutenir
ou	KON	ou
l'	PRO:PER	la|le
anime	VER:pres	animer
C'	NAM	C'
est	VER:pres	être
elle	PRO:PER	elle
dont	PRO:REL	dont
les	DET:ART	le
soins	NOM	soin
par	PRP	par
un	DET:ART	un
ordre	NOM	ordre
assez	ADV	assez
doux	ADJ	doux
Ont	VER:futu	Ont
enhardi	VER:pper	enhardir
mes	DET:POS	mon
voeux	NOM	vœu
à	PRP	à
s'	PRO:PER	se
expliquer	VER:infi	expliquer
pour	PRP	pour
vous	PRO:PER	vous
,	PUN	,
Mon	NAM	Mon
coeur	NOM	cœur
sur	PRP	sur
ses	DET:POS	son
conseils	NOM	conseil
...	PUN	...
Et	VER:simp	Et
c'	PRO:DEM	ce
est	VER:pres	être
par	PRP	par
cette	PRO:DEM	ce
adresse	NOM	adresse
Qu'	ADJ	Qu'
elle	PRO:PER	elle
a	VER:pres	avoir
cru	VER:pper	croire
découvrir	VER:infi	découvrir
quel	PRO:REL	quel
sentiment	NOM	sentiment
vous	PRO:PER	vous
presse	VER:pres	presser
,	PUN	,
Je	PRO:PER	je
n'	ADV	ne
en	PRO:PER	en
ai	VER:pres	avoir
que	KON	que
trop	ADV	trop
vu	VER:pper	voir
.	SENT	.
Plût	VER:subi	plaire|pleuvoir
au	PRP:det	au
Ciel	NOM	Ciel
que	KON	que
ma	DET:POS	mon
foi	NOM	foi
N'	NOM	N'
eût	VER:subi	avoir
à	PRP	à
craindre	VER:infi	craindre
aujourd'hui	ADV	aujourd'hui
que	KON	que
ce	PRO:DEM	ce
qu'	PRO:REL	que
on	PRO:PER	on
craint	VER:pres	craindre
de	PRP	de
moi	PRO:PER	moi
;	PUN	;
Que	VER:ppre	Que
le	DET:ART	le
bonheur	NOM	bonheur
du	PRP:det	du
frère	NOM	frère
eût	VER:subi	avoir
pour	PRP	pour
toute	PRO:IND	tout
apparence	NOM	apparence
Ce	NAM	Ce
qu'	PRO:REL	que
impute	VER:pres	imputer
à	PRP	à
la	DET:ART	le
soeur	NOM	sœur
votre	DET:POS	votre
injuste	ADJ	injuste
croyance	NOM	croyance
;	PUN	;
Mais	VER:impf	Mais
las	ADJ	las
!	SENT	!
Il	PRO:PER	il
vous	PRO:PER	vous
épouse	VER:pres	épouser
,	PUN	,
et	KON	et
je	PRO:PER	je
touche	VER:pres	toucher
au	PRP:det	au
moment	NOM	moment
Où	NAM	Où
va	VER:pres	aller
son	DET:POS	son
dur	NOM	dur
triomphe	VER:pres	triompher
accabler	VER:infi	accabler
votre	DET:POS	votre
Amant	NOM	amant
.	SENT	.
Au	PRP:det	au
moins	ADV	moins
,	PUN	,
puisqu'à	VER:pper	puisqu'à
mon	DET:POS	mon
feu	NOM	feu
c'	PRO:DEM	ce
est	VER:pres	être
le	DET:ART	le
seul	NOM	seul
bien	ADJ	bien
qui	PRO:REL	qui
reste	VER:pres	rester
,	PUN	,
Montrez	VER:pres	montrer
-moi	PRO:PER	moi
de	PRP	de
l'	DET:ART	le
horreur	NOM	horreur
pour	PRP	pour
cet	PRO:DEM	ce
hymen	NOM	hymen
funeste	ADJ	funeste
.	SENT	.
Dites	VER:pres	dire
-moi	PRO:PER	moi
que	PRO:REL	que
l'	DET:ART	le
Amour	NAM	Amour
de	PRP	de
mes	DET:POS	mon
malheurs	NOM	malheur
confus	ADJ	confus
N'	NAM	N'
aura	VER:futu	avoir
jamais	ADV	jamais
de	PRP	de
part	NOM	part
au	PRP:det	au
bonheur	NOM	bonheur
de	PRP	de
Pyrrhus	NAM	Pyrrhus
,	PUN	,
Que	NAM	Que
si	KON	si
sans	PRP	sans
vous	PRO:PER	vous
montrer	VER:infi	montrer
de	PRP	de
la	DET:ART	le
gloire	NOM	gloire
ennemie	ADJ	ennemi
Vous	NAM	Vous
pouviez	VER:impf	pouvoir
...	PUN	...
Prince	NAM	Prince
,	PUN	,
adieu	NOM	adieu
,	PUN	,
je	PRO:PER	je
vois	VER:pres	voir
Déidamie	NAM	Déidamie
,	PUN	,
Et	VER:simp	Et
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
crains	VER:pres	craindre
d'	PRP	de
elle	PRO:PER	elle
en	PRP	en
de	PRP	de
si	ADV	si
rudes	ADJ	rude
coups	NOM	coup
Vous	NAM	Vous
fait	VER:pres	faire
connaître	VER:infi	connaître
assez	ADV	assez
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
sens	VER:pres	sentir
pour	PRP	pour
vous	PRO:PER	vous
.	SENT	.
Madame	NOM	Madame
,	PUN	,
si	KON	si
de	PRP	de
vous	PRO:PER	vous
le	DET:ART	le
Ciel	NOM	Ciel
a	VER:pres	avoir
fait	VER:pper	faire
dépendre	VER:infi	dépendre
Ce	NAM	Ce
qu'	KON	que
à	PRP	à
mon	DET:POS	mon
feu	NOM	feu
cent	NUM	cent
fois	NOM	foi|fois
vous	PRO:PER	vous
avez	VER:pres	avoir
fait	VER:pper	faire
attendre	VER:infi	attendre
,	PUN	,
À	PRP	à
quand	KON	quand
réservez	VER:pres	réserver
-vous	PRO:PER	vous
ces	PRO:DEM	ce
moyens	NOM	moyen
assurés	VER:pper	assurer
De	VER:simp	De
m'	PRO:PER	me
arracher	VER:infi	arracher
aux	PRP:det	au
maux	NOM	mal
qui	PRO:REL	qui
me	PRO:PER	me
sont	VER:pres	être
préparés	VER:pper	préparer
?	SENT	?
Malgré	PRP	malgré
le	DET:ART	le
peu	ADV	peu
d'	PRP	de
espoir	NOM	espoir
que	PRO:REL	que
je	PRO:PER	je
gardais	VER:impf	garder
dans	PRP	dans
l'	DET:ART	le
âme	NOM	âme
,	PUN	,
Vous	NAM	Vous
m'	PRO:PER	me
avez	VER:pres	avoir
répondu	VER:pper	répondre
du	PRP:det	du
succès	NOM	succès
de	PRP	de
ma	DET:POS	mon
flamme	NOM	flamme
.	SENT	.
En	PRP	en
vain	ADJ	vain
l'	DET:ART	le
heureux	ADJ	heureux
Pyrrhus	NAM	Pyrrhus
faisait	VER:impf	faire
trembler	VER:infi	trembler
ma	DET:POS	mon
foi	NOM	foi
,	PUN	,
Vous	NAM	Vous
deviez	VER:impf	devoir
l'	PRO:PER	la|le
empêcher	VER:infi	empêcher
de	PRP	de
triompher	VER:infi	triompher
de	PRP	de
moi	PRO:PER	moi
;	PUN	;
Quand	NAM	Quand
j'	PRO:PER	je
ai	VER:pres	avoir
craint	VER:pper	craindre
son	DET:POS	son
hymen	NOM	hymen
,	PUN	,
ma	DET:POS	mon
crainte	NOM	crainte
était	VER:impf	être
frivole	ADJ	frivole
,	PUN	,
Cependant	NAM	Cependant
...	PUN	...
Prince	NAM	Prince
,	PUN	,
allez	VER:pres	aller
,	PUN	,
je	PRO:PER	je
vous	PRO:PER	vous
tiendrai	VER:futu	tenir
parole	NOM	parole
,	PUN	,
Vous	NAM	Vous
vous	PRO:PER	vous
alarmez	VER:pres	alarmer
trop	ADV	trop
.	SENT	.
Vous	PRO:PER	vous
la	PRO:PER	la
tiendrez	VER:futu	tenir
?	SENT	?
Hélas	INT	hélas
!	SENT	!
Est-il	ADJ	Est-il
temps	NOM	temps
qu'	PRO:REL	que
on	PRO:PER	on
promette	VER:subp	promettre
,	PUN	,
et	KON	et
qu'	KON	que
on	PRO:PER	on
n'	ADV	ne
agisse	VER:subi	agir
pas	ADV	pas
?	SENT	?
Encor	ADV	encor
quelques	PRO:IND	quelque
moments	NOM	moment
,	PUN	,
et	KON	et
tout	ADV	tout
me	PRO:PER	me
désespère	VER:pres	désespérer
.	SENT	.
Un	DET:ART	un
péril	NOM	péril
si	ADV	si
pressant	ADJ	pressant
souffre-t-il	NOM	souffre-t-il
qu'	PRO:REL	que
on	PRO:PER	on
diffère	VER:pres	différer
?	SENT	?
Madame	NOM	Madame
,	PUN	,
au	PRP:det	au
nom	NOM	nom
des	PRP:det	du
Dieux	NOM	Dieu
...	PUN	...
Prince	NAM	Prince
,	PUN	,
encor	ADV	encor
une	DET:ART	un
fois	NOM	foi|fois
Laissez	VER:pres	laisser
-moi	PRO:PER	moi
m'	PRO:PER	me
acquitter	VER:infi	acquitter
de	PRP	de
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
vous	PRO:PER	vous
dois	VER:pres	devoir
.	SENT	.
Suffit	VER:pres	suffire
que	KON	que
j'	PRO:PER	je
ai	VER:pres	avoir
promis	VER:pper	promettre
,	PUN	,
et	KON	et
que	KON	que
je	PRO:PER	je
m'	PRO:PER	me
en	PRO:PER	en
souvienne	VER:subp	souvenir
.	SENT	.
Vous	PRO:PER	vous
voulez	VER:pres	vouloir
que	KON	que
par	PRP	par
là	ADV	là
ma	DET:POS	mon
rage	NOM	rage
se	PRO:PER	se
retienne	VER:subp	retenir
,	PUN	,
Mais	VER:impf	Mais
je	PRO:PER	je
vois	VER:pres	voir
trop	ADV	trop
pour	PRP	pour
moi	PRO:PER	moi
qu'	KON	que
il	PRO:PER	il
n'	ADV	ne
est	VER:pres	être
rien	ADV	rien
de	PRP	de
certain	PRO:IND	certain
Que	NOM	Que
ce	PRO:DEM	ce
que	PRO:REL	que
me	PRO:PER	me
promet	VER:pres	promettre
le	DET:ART	le
secours	NOM	secours
de	PRP	de
ma	DET:POS	mon
main	NOM	main
.	SENT	.
Dans	PRP	dans
la	DET:ART	le
joie	NOM	joie
où	PRO:REL	où
vous	PRO:PER	vous
met	VER:pres	mettre
l'	DET:ART	le
heureux	ADJ	heureux
destin	NOM	destin
d'	PRP	de
un	DET:ART	un
frère	NOM	frère
Tout	ADJ	Tout
à	PRP	à
vos	DET:POS	votre
sens	NOM	sen|sens
charmés	VER:pper	charmer
paraît	VER:pres	paraître
facile	ADJ	facile
à	PRP	à
faire	VER:infi	faire
,	PUN	,
Mais	VER:impf	Mais
je	PRO:PER	je
ne	ADV	ne
vois	VER:pres	voir
pas	ADV	pas
bien	ADV	bien
sur	PRP	sur
quoi	PRO	quoi
vous	PRO:PER	vous
vous	PRO:PER	vous
flattez	VER:pres	flatter
Quand	NAM	Quand
vous	PRO:PER	vous
pensez	VER:pres	penser
tenir	VER:infi	tenir
ce	PRO:DEM	ce
que	PRO:REL	que
vous	PRO:PER	vous
promettez	VER:pres	promettre
,	PUN	,
Romprez	VER:pres	Romprez
-vous	PRO:PER	vous
un	DET:ART	un
hymen	NOM	hymen
où	PRO:REL	où
l'	DET:ART	le
État	NAM	État
s'	PRO:PER	se
intéresse	VER:pres	intéresser
?	SENT	?
Non	ADV	non
il	PRO:PER	il
faut	VER:pres	falloir
que	KON	que
Pyrrhus	NAM	Pyrrhus
épouse	VER:pres	épouser
la	DET:ART	le
Princesse	NAM	Princesse
,	PUN	,
Cet	NAM	Cet
hymen	NOM	hymen
pour	PRP	pour
le	PRO:PER	le
rompre	VER:infi	rompre
a	VER:pres	avoir
pour	KON	pour
moi	PRO:PER	moi
trop	ADV	trop
d'	PRP	de
appas	NOM	appas
.	SENT	.
Que	KON	que
pouvez	VER:pres	pouvoir
-vous	PRO:PER	vous
donc	ADV	donc
faire	VER:infi	faire
en	PRP	en
faveur	NOM	faveur
d'	PRP	de
Hippias	NAM	Hippias
?	SENT	?
Changer	VER:infi	changer
tous	PRO:IND	tout
ses	DET:POS	son
malheurs	NOM	malheur
en	PRP	en
un	DET:ART	un
bonheur	NOM	bonheur
extrême	ADJ	extrême
,	PUN	,
S'	NAM	S'
il	PRO:PER	il
suffit	VER:pres	suffire
à	PRP	à
ses	DET:POS	son
voeux	NOM	vœu
d'	PRP	de
épouser	VER:infi	épouser
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
aime	VER:pres	aimer
.	SENT	.
Je	PRO:PER	je
vous	PRO:PER	vous
entends	VER:pres	entendre
si	ADV	si
peu	ADV	peu
qu'	KON	que
enfin	ADV	enfin
vous	PRO:PER	vous
me	PRO:PER	me
forcez	VER:pres	forcer
...	PUN	...
Te	NAM	Te
souvient-il	VER:simp	souvient-il
encor	ADV	encor
de	PRP	de
nos	DET:POS	notre
malheurs	NOM	malheur
passés	VER:pper	passer
?	SENT	?
Oui	INT	oui
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
sais	VER:pres	savoir
que	KON	que
trop	ADV	trop
qu'	KON	que
un	DET:ART	un
Peuple	NOM	peuple
téméraire	ADJ	téméraire
Trahit	VER:simp	trahir
si	ADV	si
lâchement	ADV	lâchement
le	DET:ART	le
feu	ADJ	feu
Roi	NOM	roi
votre	DET:POS	votre
père	NOM	père
,	PUN	,
Que	VER:pper	Que
par	PRP	par
ses	DET:POS	son
Ennemis	NOM	ennemi
les	DET:ART	le
Factieux	NAM	Factieux
émus	ADJ	ému
Donnèrent	VER:simp	donner
sa	DET:POS	son
Couronne	NAM	Couronne
à	PRP	à
Néoptolémus	NAM	Néoptolémus
,	PUN	,
Que	VER:simp	Que
ce	PRO:DEM	ce
Prince	NOM	prince
affligé	VER:pper	affliger
périt	VER:pres	périr
pour	PRP	pour
sa	DET:POS	son
défense	NOM	défense
,	PUN	,
Et	NOM	Et
que	KON	que
du	PRP:det	du
nouveau	ADJ	nouveau
Roi	NOM	roi
redoutant	VER:ppre	redouter
la	DET:ART	le
puissance	NOM	puissance
On	NAM	On
sut	VER:simp	savoir
agir	VER:infi	agir
si	KON	si
bien	ADV	bien
,	PUN	,
qu'	KON	que
au	PRP:det	au
berceau	NOM	berceau
conservé	VER:pper	conserver
,	PUN	,
Chez	NAM	Chez
le	DET:ART	le
Roi	NAM	Roi
Glaucias	NAM	Glaucias
Pyrrhus	NAM	Pyrrhus
fut	VER:simp	être
enlevé	VER:pper	enlever
.	SENT	.
Chacun	PRO:IND	chacun
sait	VER:pres	savoir
qu'	KON	que
Androclide	NAM	Androclide
,	PUN	,
à	PRP	à
vos	DET:POS	votre
destins	NOM	destin
contraire	ADJ	contraire
,	PUN	,
Au	VER:simp	Au
milieu	NOM	milieu
de	PRP	de
sa	DET:POS	son
fuite	NOM	fuite
arrêta	VER:simp	arrêter
votre	DET:POS	votre
Mère	NAM	Mère
,	PUN	,
Qu'	NOM	Qu'
aux	PRP:det	au
lois	NOM	loi
du	PRP:det	du
nouveau	ADJ	nouveau
maître	NOM	maître
il	PRO:PER	il
la	PRO:PER	la
fit	VER:simp	faire
obéir	VER:infi	obéir
;	PUN	;
Mais	NAM	Mais
si	KON	si
par	PRP	par
cet	PRO:DEM	ce
outrage	NOM	outrage
il	PRO:PER	il
osa	VER:simp	oser
la	PRO:PER	la
trahir	VER:infi	trahir
,	PUN	,
Ses	VER:infi	Ses
soins	NOM	soin
à	PRP	à
ménager	VER:infi	ménager
l'	DET:ART	le
hymen	NOM	hymen
de	PRP	de
la	DET:ART	le
Princesse	NOM	princesse
Font	VER:futu	Font
trop	ADV	trop
voir	VER:infi	voir
pour	PRP	pour
Pyrrhus	NAM	Pyrrhus
quel	PRO:REL	quel
zèle	NOM	zèle
l'	PRO:PER	la|le
intéresse	VER:pres	intéresser
,	PUN	,
Puisque	NAM	Puisque
c'	PRO:DEM	ce
est	VER:pres	être
par	PRP	par
lui	PRO:PER	lui
seul	NOM	seul
que	KON	que
l'	DET:ART	le
accord	NOM	accord
terminé	VER:pper	terminer
Le	DET:ART	le
rétablit	VER:pres	rétablir
au	PRP:det	au
trône	NOM	trône
où	PRO:REL	où
ce	PRO:DEM	ce
Prince	NOM	prince
était	VER:impf	être
né	VER:pper	naître
.	SENT	.
Pour	PRP	pour
estimer	VER:infi	estimer
ce	PRO:DEM	ce
zèle	NOM	zèle
,	PUN	,
apprends	VER:pres	apprendre
à	PRP	à
le	PRO:PER	le
connaître	VER:infi	connaître
Tel	NOM	tel
qu'	KON	que
en	PRP	en
son	DET:POS	son
coeur	NOM	cœur
la	DET:ART	le
gloire	NOM	gloire
a	VER:pres	avoir
su	VER:pper	savoir
le	PRO:PER	le
faire	VER:infi	faire
naître	VER:infi	naître
.	SENT	.
Le	DET:ART	le
Roi	NOM	roi
mort	ADJ	mort
,	PUN	,
et	KON	et
la	DET:ART	le
Reine	NAM	Reine
étant	VER:ppre	être
grosse	ADJ	gros
de	PRP	de
moi	PRO:PER	moi
,	PUN	,
Le	DET:ART	le
sort	NOM	sort
du	PRP:det	du
seul	ADJ	seul
Pyrrhus	NAM	Pyrrhus
lui	PRO:PER	lui
donne	VER:pres	donner
de	PRP	de
l'	DET:ART	le
effroi	NOM	effroi
.	SENT	.
Il	PRO:PER	il
n'	ADV	ne
avait	VER:impf	avoir
que	ADV	que
six	NUM	six
mois	NOM	moi|mois
,	PUN	,
et	KON	et
le	DET:ART	le
sage	ADJ	sage
Androclide	NAM	Androclide
Rassurant	VER:ppre	rassurer
en	PRP	en
secret	NOM	secret
son	DET:POS	son
âme	NOM	âme
trop	ADV	trop
timide	ADJ	timide
,	PUN	,
Par	NAM	Par
un	DET:ART	un
échange	NOM	échange
offert	VER:pper	offrir
,	PUN	,
pour	KON	pour
ne	ADV	ne
hasarder	VER:infi	hasarder
rien	NOM	rien
,	PUN	,
Consent	VER:pres	consentir
à	PRP	à
faire	VER:infi	faire
fuir	VER:infi	fuir
son	DET:POS	son
fils	NOM	fil|fils
au	PRP:det	au
lieu	NOM	lieu
du	PRP:det	du
sien	PRO:POS	sien
.	SENT	.
On	PRO:PER	on
l'	PRO:PER	la|le
accepte	VER:pres	accepter
,	PUN	,
et	KON	et
Pyrrhus	NAM	Pyrrhus
,	PUN	,
pour	KON	pour
qui	PRO:REL	qui
le	DET:ART	le
Ciel	NOM	Ciel
conspire	VER:pres	conspirer
,	PUN	,
Comme	VER:pres	Comme
fils	NOM	fil|fils
d'	PRP	de
Androclide	NAM	Androclide
est	VER:pres	être
nourri	VER:pper	nourrir
dans	PRP	dans
l'	DET:ART	le
Épire	NOM	Épire
,	PUN	,
Tandis	NAM	Tandis
que	KON	que
sous	PRP	sous
son	DET:POS	son
nom	NOM	nom
chez	PRP	chez
le	DET:ART	le
Roi	NOM	roi
Glaucias	VER:simp	Glaucias
Au	VER:pper	Au
péril	NOM	péril
de	PRP	de
ses	DET:POS	son
jours	NOM	jour
on	PRO:PER	on
enlève	VER:pres	enlever
Hippias	NAM	Hippias
.	SENT	.
Quoi	PRO	quoi
,	PUN	,
Madame	NAM	Madame
,	PUN	,
Hippias	NAM	Hippias
...	PUN	...
Est	NAM	Est
Pyrrhus	NAM	Pyrrhus
,	PUN	,
est	VER:pres	être
mon	DET:POS	mon
frère	NOM	frère
.	SENT	.
Juste	ADJ	juste
ciel	NOM	ciel
!	SENT	!
Et	KON	et
Pyrrhus	NAM	Pyrrhus
?	SENT	?
Androclide	NAM	Androclide
est	VER:pres	être
son	DET:POS	son
père	NOM	père
,	PUN	,
Qui	NAM	Qui
pour	KON	pour
mieux	ADV	mieux
déguiser	VER:infi	déguiser
ce	PRO:DEM	ce
qu'	PRO:REL	que
entreprit	VER:simp	entreprendre
sa	DET:POS	son
foi	NOM	foi
,	PUN	,
Arrête	NAM	Arrête
,	PUN	,
et	KON	et
livre	VER:pres	livrer
enfin	ADV	enfin
la	DET:ART	le
Reine	NAM	Reine
au	PRP:det	au
nouveau	ADJ	nouveau
Roi	NOM	roi
.	SENT	.
Lui	PRO:PER	lui
qu'	ADV	qu'
avec	PRP	avec
tout	PRO:IND	tout
l'	DET:ART	le
État	NAM	État
ce	PRO:DEM	ce
changement	NOM	changement
abuse	VER:pres	abuser
,	PUN	,
Fait	VER:simp	Fait
demander	VER:infi	demander
Pyrrhus	NAM	Pyrrhus
,	PUN	,
Glaucias	NAM	Glaucias
le	PRO:PER	le
refuse	VER:pres	refuser
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
par	PRP	par
là	ADV	là
qu'	KON	que
entre	PRP	entre
nous	PRO:PER	nous
la	DET:ART	le
guerre	NOM	guerre
a	VER:pres	avoir
commencé	VER:pper	commencer
,	PUN	,
Et	VER:ppre	Et
l'	DET:ART	le
horreur	NOM	horreur
qui	PRO:REL	qui
la	PRO:PER	la
suit	VER:pres	suivre
n'	ADV	ne
aurait	VER:cond	avoir
jamais	ADV	jamais
cessé	VER:pper	cesser
,	PUN	,
Si	NAM	Si
Néoptolémus	NAM	Néoptolémus
que	PRO:REL	que
pressait	VER:impf	presser
Androclide	NAM	Androclide
N'	NOM	N'
eût	VER:subi	avoir
pris	VER:pper	prendre
de	PRP	de
ses	DET:POS	son
conseils	NOM	conseil
la	DET:ART	le
prudence	NOM	prudence
pour	PRP	pour
guide	NOM	guide
.	SENT	.
Par	PRP	par
l'	DET:ART	le
hymen	NOM	hymen
de	PRP	de
sa	DET:POS	son
fille	NOM	fille
il	PRO:PER	il
rend	VER:pres	rendre
mon	DET:POS	mon
frère	NOM	frère
heureux	ADJ	heureux
,	PUN	,
Et	VER:simp	Et
c'	PRO:DEM	ce
est	VER:pres	être
à	PRP	à
quoi	PRO:REL	quoi
la	DET:ART	le
Reine	NAM	Reine
avait	VER:impf	avoir
borné	VER:pper	borner
ses	DET:POS	son
voeux	NOM	vœu
.	SENT	.
Voilà	ADV	voilà
ce	PRO:DEM	ce
qu'	PRO:REL	que
en	PRP	en
secret	NOM	secret
elle	PRO:PER	elle
daigna	VER:simp	daigner
m'	PRO:PER	me
apprendre	VER:infi	apprendre
Quand	NAM	Quand
la	DET:ART	le
mort	NOM	mort
tout	ADV	tout
à	PRP	à
coup	NOM	coup
ayant	VER:ppre	avoir
su	VER:pper	savoir
la	PRO:PER	la
surprendre	VER:infi	surprendre
,	PUN	,
Appelant	NAM	Appelant
Androclide	NAM	Androclide
,	PUN	,
à	PRP	à
peine	NOM	peine
elle	PRO:PER	elle
eût	VER:subi	avoir
le	DET:ART	le
temps	NOM	temps
De	VER:simp	De
m'	PRO:PER	me
ouvrir	VER:infi	ouvrir
devant	PRP	devant
lui	PRO:PER	lui
ces	PRO:DEM	ce
secrets	NOM	secret
importants	ADJ	important
.	SENT	.
Ainsi	KON	ainsi
dans	PRP	dans
leur	DET:POS	leur
destin	NOM	destin
que	PRO:REL	que
brouille	VER:pres	brouiller
un	DET:ART	un
tel	PRO:DEM	tel
mélange	VER:pres	mélanger
Hippias	NAM	Hippias
et	KON	et
Pyrrhus	NAM	Pyrrhus
ignorent	VER:pres	ignorer
cet	PRO:DEM	ce
échange	NOM	échange
?	SENT	?
Oui	INT	oui
,	PUN	,
mais	KON	mais
pour	PRP	pour
éclaircir	VER:infi	éclaircir
un	DET:ART	un
sort	NOM	sort
si	ADV	si
partagé	VER:pper	partager
D'	NAM	D'
un	DET:ART	un
billet	NOM	billet
de	PRP	de
la	DET:ART	le
Reine	NAM	Reine
Androclide	NAM	Androclide
est	VER:pres	être
chargé	VER:pper	charger
,	PUN	,
Et	NOM	Et
si	KON	si
du	PRP:det	du
faux	ADJ	faux
Pyrrhus	NAM	Pyrrhus
la	DET:ART	le
vertu	NOM	vertu
m'	PRO:PER	me
a	VER:pres	avoir
su	VER:pper	savoir
plaire	VER:infi	plaire
,	PUN	,
J'	NAM	J'
excuse	VER:pres	excuser
par	PRP	par
là	ADV	là
les	DET:ART	le
ordres	NOM	ordre
de	PRP	de
ma	DET:POS	mon
Mère	NAM	Mère
,	PUN	,
Qui	NAM	Qui
prête	VER:pres	prêter
d'	PRP	de
expirer	VER:infi	expirer
,	PUN	,
par	PRP	par
un	DET:ART	un
devoir	NOM	devoir
souverain	ADJ	souverain
En	VER:simp	En
faveur	NOM	faveur
d'	PRP	de
Hippias	NAM	Hippias
disposa	VER:simp	disposer
de	PRP	de
ma	DET:POS	mon
main	NOM	main
.	SENT	.
Mais	KON	mais
pourquoi	ADV	pourquoi
si	ADV	si
longtemps	ADV	longtemps
lui	PRO:PER	lui
laisser	VER:infi	laisser
l'	DET:ART	le
espérance	NOM	espérance
Dont	VER:futu	Dont
l'	PRO:PER	la|le
a	VER:pres	avoir
toujours	ADV	toujours
flatté	VER:pper	flatter
l'	DET:ART	le
erreur	NOM	erreur
de	PRP	de
sa	DET:POS	son
naissance	NOM	naissance
?	SENT	?
Du	PRP:det	du
zèle	NOM	zèle
le	DET:ART	le
plus	ADV	plus
pur	ADJ	pur
vois	VER:pres	voir
le	DET:ART	le
dernier	ADJ	dernier
effort	NOM	effort
.	SENT	.
C'	PRO:DEM	ce
était	VER:impf	être
peu	ADV	peu
que	KON	que
deux	NUM	deux
Rois	NAM	Rois
eussent	VER:subi	avoir
signé	VER:pper	signer
l'	DET:ART	le
Accord	NAM	Accord
,	PUN	,
Malgré	NAM	Malgré
les	DET:ART	le
sûretés	NOM	sûreté
qu'	KON	que
un	DET:ART	un
tel	PRO:DEM	tel
Accord	NOM	accord
fait	VER:pres	faire
naître	VER:infi	naître
,	PUN	,
Androclide	NAM	Androclide
toujours	ADV	toujours
a	VER:pres	avoir
craint	VER:pper	craindre
pour	PRP	pour
son	DET:POS	son
